Level I,Level II,Level III,Level IV,Level V,Level VI,Level VII,Level VIII,,,,,,,,,,,,,,,,,,
,,,,,iOS,,,,,,,,,,,,,,,,,,,,
,,,,,Android,,,,,,,,,,,,,,,,,,,,
,,,,,Win Mobile,,,,,,,,,,,,,,,,,,,,
,,,,Other,,,,,,,,,,,,,,,,,,,,,
,,,,,Other,,,,,,,,,,,,,,,,,,,,
,,,Compatibility Testing,,,,,,,,,,,,,,,,,,,,,,
,,,,Desktop,,,,,,,,,,,,,,,,,,,,,
,,,,,MS Windows,,,,,,,,,,,,,,,,,,,,
,,,,,Mac OS,,,,,,,,,,,,,,,,,,,,
,,,,,*nix,,,,,,,,,,,,,,,,,,,,
,,,,Web,,,,,,,,,,,,,,,,,,,,,
,,,,,Web Applications,,,,,,,,,,,,,,,,,,,,
,,,,Mobile,,,,,,,,,,,,,,,,,,,,,
,,,,,iOS,,,,,,,,,,,,,,,,,,,,
,,,,,Android,,,,,,,,,,,,,,,,,,,,
,,,,,Win Mobile,,,,,,,,,,,,,,,,,,,,
,,,,Other,,,,,,,,,,,,,,,,,,,,,
,,,,,Other,,,,,,,,,,,,,,,,,,,,
,,,UI Testing,,,,,,,,,,,,,,,,,,,,,,
,,,,Desktop,,,,,,,,,,,,,,,,,,,,,
,,,,,MS Windows,,,,,,,,,,,,,,,,,,,,
,,,,,Mac OS,,,,,,,,,,,,,,,,,,,,
,,,,,*nix,,,,,,,,,,,,,,,,,,,,
,,,,Web,,,,,,,,,,,,,,,,,,,,,
,,,,,Web Applications,,,,,,,,,,,,,,,,,,,,
,,,,Mobile,,,,,,,,,,,,,,,,,,,,,
,,,,,iOS,,,,,,,,,,,,,,,,,,,,
,,,,,Android,,,,,,,,,,,,,,,,,,,,
,,,,,Win Mobile,,,,,,,,,,,,,,,,,,,,
,,,,Other,,,,,,,,,,,,,,,,,,,,,
,,,,,Other,,,,,,,,,,,,,,,,,,,,
,,,Installation and Configuration Testing,,,,,,,,,,,,,,,,,,,,,,
,,,,Desktop,,,,,,,,,,,,,,,,,,,,,
,,,,,MS Windows,,,,,,,,,,,,,,,,,,,,
,,,,,Mac OS,,,,,,,,,,,,,,,,,,,,
,,,,,*nix,,,,,,,,,,,,,,,,,,,,
,,,,Web,,,,,,,,,,,,,,,,,,,,,
,,,,,Web Applications,,,,,,,,,,,,,,,,,,,,
,,,,Mobile,,,,,,,,,,,,,,,,,,,,,
,,,,,iOS,,,,,,,,,,,,,,,,,,,,
,,,,,Android,,,,,,,,,,,,,,,,,,,,
,,,,,Win Mobile,,,,,,,,,,,,,,,,,,,,
,,,,Other,,,,,,,,,,,,,,,,,,,,,
,,,,,Other,,,,,,,,,,,,,,,,,,,,
,,,Globalization and Localization Testing,,,,,,,,,,,,,,,,,,,,,,
,,,,Desktop,,,,,,,,,,,,,,,,,,,,,
,,,,,MS Windows,,,,,,,,,,,,,,,,,,,,
,,,,,Mac OS,,,,,,,,,,,,,,,,,,,,
,,,,,*nix,,,,,,,,,,,,,,,,,,,,
,,,,Web,,,,,,,,,,,,,,,,,,,,,
,,,,,Web Applications,,,,,,,,,,,,,,,,,,,,
,,,,,Web Services,,,,,,,,,,,,,,,,,,,,
,,,,Mobile,,,,,,,,,,,,,,,,,,,,,
,,,,,iOS,,,,,,,,,,,,,,,,,,,,
,,,,,Android,,,,,,,,,,,,,,,,,,,,
,,,,,Win Mobile,,,,,,,,,,,,,,,,,,,,
,,,,Other,,,,,,,,,,,,,,,,,,,,,
,,,,,Other,,,,,,,,,,,,,,,,,,,,
,,,Usability Testing,,,,,,,,,,,,,,,,,,,,,,
,,,,Desktop,,,,,,,,,,,,,,,,,,,,,
,,,,,MS Windows,,,,,,,,,,,,,,,,,,,,
,,,,,Mac OS,,,,,,,,,,,,,,,,,,,,
,,,,,*nix,,,,,,,,,,,,,,,,,,,,
,,,,Web,,,,,,,,,,,,,,,,,,,,,
,,,,,Web Applications,,,,,,,,,,,,,,,,,,,,
,,,,Mobile,,,,,,,,,,,,,,,,,,,,,
,,,,,iOS,,,,,,,,,,,,,,,,,,,,
,,,,,Android,,,,,,,,,,,,,,,,,,,,
,,,,,Win Mobile,,,,,,,,,,,,,,,,,,,,
,,,,Other,,,,,,,,,,,,,,,,,,,,,
,,,,,Other,,,,,,,,,,,,,,,,,,,,
,,,Security Testing,,,,,,,,,,,,,,,,,,,,,,
,,,,Desktop,,,,,,,,,,,,,,,,,,,,,
,,,,,MS Windows,,,,,,,,,,,,,,,,,,,,
,,,,,Mac OS,,,,,,,,,,,,,,,,,,,,
,,,,,*nix,,,,,,,,,,,,,,,,,,,,
,,,,Web,,,,,,,,,,,,,,,,,,,,,
,,,,,Web Applications,,,,,,,,,,,,,,,,,,,,
,,,,,Web Services,,,,,,,,,,,,,,,,,,,,
,,,,Mobile,,,,,,,,,,,,,,,,,,,,,
,,,,,iOS,,,,,,,,,,,,,,,,,,,,
,,,,,Android,,,,,,,,,,,,,,,,,,,,
,,,,,Win Mobile,,,,,,,,,,,,,,,,,,,,
,,,,Other,,,,,,,,,,,,,,,,,,,,,
,,,,,Other,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,Test Methodology,,,,,,,,,,,,,,,,,,,,,,,
,,,White Box,,,,,,,,,,,,,,,,,,,,,,
,,,,API Testing,,,,,,,,,,,,,,,,,,,,,
,,,,Code Coverage,,,,,,,,,,,,,,,,,,,,,
,,,,Fault Injection testing,,,,,,,,,,,,,,,,,,,,,
,,,,Mutations testing,,,,,,,,,,,,,,,,,,,,,
,,,,Loop testing,,,,,,,,,,,,,,,,,,,,,
,,,,Unit Testing,,,,,,,,,,,,,,,,,,,,,
,,,Grey Box,,,,,,,,,,,,,,,,,,,,,,
,,,Black Box,,,,,,,,,,,,,,,,,,,,,,
,,,,Functional testing,,,,,,,,,,,,,,,,,,,,,
,,,,Regression testing,,,,,,,,,,,,,,,,,,,,,
,,Test Strategy,,,,,,,,,,,,,,,,,,,,,,,
,,,Test Driven development,,,,,,,,,,,,,,,,,,,,,,
,,,Keyword Driven development,,,,,,,,,,,,,,,,,,,,,,
,,,Behaviour driven development,,,,,,,,,,,,,,,,,,,,,,
,,,Model Based testing,,,,,,,,,,,,,,,,,,,,,,
,,Testing Types,,,,,,,,,,,,,,,,,,,,,,,
,,,Functional testing,,,,,,,,,,,,,,,,,,,,,,
,,,Acceptance testing,,,,,,,,,,,,,,,,,,,,,,
,,,Smoke testing,,,,,,,,,,,,,,,,,,,,,,
,,,GUI testing,,,,,,,,,,,,,,,,,,,,,,
,,,Installation testing,,,,,,,,,,,,,,,,,,,,,,
,,,Compatibility testing,,,,,,,,,,,,,,,,,,,,,,
,,,Usability testing,,,,,,,,,,,,,,,,,,,,,,
,,,Regression testing,,,,,,,,,,,,,,,,,,,,,,
,,,Requirements testing,,,,,,,,,,,,,,,,,,,,,,
,,,Performance testing,,,,,,,,,,,,,,,,,,,,,,
,,,Load testing,,,,,,,,,,,,,,,,,,,,,,
,,,Stress testing,,,,,,,,,,,,,,,,,,,,,,
,,,Reliability and Continuous operating testing,,,,,,,,,,,,,,,,,,,,,,
,,,Security testing,,,,,,,,,,,,,,,,,,,,,,
,,,Localization testing,,,,,,,,,,,,,,,,,,,,,,
,,Test Management,,,,,,,,,,,,,,,,,,,,,,,
,,,Test Plan,,,,,,,,,,,,,,,,,,,,,,
,,,Test Management,,,,,,,,,,,,,,,,,,,,,,
,,Test Development,,,,,,,,,,,,,,,,,,,,,,,
,,,Test Design,,,,,,,,,,,,,,,,,,,,,,
,,,Test Case development,,,,,,,,,,,,,,,,,,,,,,
,,,Classes of Equivalence,,,,,,,,,,,,,,,,,,,,,,
,,Mobile Testing,,,,,,,,,,,,,,,,,,,,,,,
,,,Android,,,,,,,,,,,,,,,,,,,,,,
,,,iOS,,,,,,,,,,,,,,,,,,,,,,
,,,J2ME,,,,,,,,,,,,,,,,,,,,,,
,,,Blackberry,,,,,,,,,,,,,,,,,,,,,,
,,,Windows Phone,,,,,,,,,,,,,,,,,,,,,,
,,,WinCE and Windows Mobile,,,,,,,,,,,,,,,,,,,,,,
,,QA Automation,,,,,,,,,,,,,,,,,,,,,,,
,,,Programming Language,,,,,,,,,,,,,,,,,,,,,,
,,,,C#,,,,,,,,,,,,,,,,,,,,,
,,,,C++,,,,,,,,,,,,,,,,,,,,,
,,,,Visual Basic,,,,,,,,,,,,,,,,,,,,,
,,,,Java,,,,,,,,,,,,,,,,,,,,,
,,,,JavaScript,,,,,,,,,,,,,,,,,,,,,
,,,,Python,,,,,,,,,,,,,,,,,,,,,
,,,,Ruby,,,,,,,,,,,,,,,,,,,,,
,,,,Windows Shell and powershell,,,,,,,,,,,,,,,,,,,,,
,,,,Linux shell - bash,,,,,,,,,,,,,,,,,,,,,
,,,,Perl,,,,,,,,,,,,,,,,,,,,,
,,,,PHP,,,,,,,,,,,,,,,,,,,,,
,,,Programming and Design Patterns,,,,,,,,,,,,,,,,,,,,,,
,,,,OOP,,,,,,,,,,,,,,,,,,,,,
,,,,PageObject,,,,,,,,,,,,,,,,,,,,,
,,,,Front Controller,,,,,,,,,,,,,,,,,,,,,
,,,,Factory,,,,,,,,,,,,,,,,,,,,,
,,,,Singleton,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,DB,,,,,,,,,,,,,,,,,,,,,,,,
,,SQL,,,,,,,,,,,,,,,,,,,,,,,
,,,Oracle,,,,,,,,,,,,,,,,,,,,,,
,,,MySQL,,,,,,,,,,,,,,,,,,,,,,
,,,PostgreSQL,,,,,,,,,,,,,,,,,,,,,,
,,,4th Dimension,,,,,,,,,,,,,,,,,,,,,,
,,,Altibase,,,,,,,,,,,,,,,,,,,,,,
,,,Apache Derby,,,,,,,,,,,,,,,,,,,,,,
,,,Clustrix,,,,,,,,,,,,,,,,,,,,,,
,,,CUBRID,,,,,,,,,,,,,,,,,,,,,,
,,,DB2,,,,,,,,,,,,,,,,,,,,,,
,,,EXASolution,,,,,,,,,,,,,,,,,,,,,,
,,,EnterpriseDB ,,,,,,,,,,,,,,,,,,,,,,
,,,Firebird,,,,,,,,,,,,,,,,,,,,,,
,,,HSQLDB,,,,,,,,,,,,,,,,,,,,,,
,,,H2,,,,,,,,,,,,,,,,,,,,,,
,,,Informix Dynamic Server,,,,,,,,,,,,,,,,,,,,,,
,,,Ingres,,,,,,,,,,,,,,,,,,,,,,
,,,MariaDB,,,,,,,,,,,,,,,,,,,,,,
,,,Microsoft SQL Server,,,,,,,,,,,,,,,,,,,,,,
,,,MonetDB,,,,,,,,,,,,,,,,,,,,,,
,,,Oracle Rdb,,,,,,,,,,,,,,,,,,,,,,
,,,Pervasive PSQL,,,,,,,,,,,,,,,,,,,,,,
,,,Polyhedra DBMS,,,,,,,,,,,,,,,,,,,,,,
,,,SQLite,,,,,,,,,,,,,,,,,,,,,,
,,,Other,,,,,,,,,,,,,,,,,,,,,,
,,NoSQL,,,,,,,,,,,,,,,,,,,,,,,
,,,Coherence,,,,,,,,,,,,,,,,,,,,,,
,,,eXtreme Scale,,,,,,,,,,,,,,,,,,,,,,
,,,GigaSpaces,,,,,,,,,,,,,,,,,,,,,,
,,,GemFire,,,,,,,,,,,,,,,,,,,,,,
,,,Hazelcast,,,,,,,,,,,,,,,,,,,,,,
,,,Infinispan,,,,,,,,,,,,,,,,,,,,,,
,,,Jboss cache,,,,,,,,,,,,,,,,,,,,,,
,,,Memacached,,,,,,,,,,,,,,,,,,,,,,
,,,Repcached,,,,,,,,,,,,,,,,,,,,,,
,,,Terracotta,,,,,,,,,,,,,,,,,,,,,,
,,,Velocity,,,,,,,,,,,,,,,,,,,,,,
,,,Clusterpoint,,,,,,,,,,,,,,,,,,,,,,
,,,Couchbase,,,,,,,,,,,,,,,,,,,,,,
,,,CouchDB,,,,,,,,,,,,,,,,,,,,,,
,,,MarkLogic,,,,,,,,,,,,,,,,,,,,,,
,,,MongoDB,,,,,,,,,,,,,,,,,,,,,,
,,,XMS-databases,,,,,,,,,,,,,,,,,,,,,,
,,,Redis,,,,,,,,,,,,,,,,,,,,,,
,,,Flare,,,,,,,,,,,,,,,,,,,,,,
,,,Keyspace,,,,,,,,,,,,,,,,,,,,,,
,,,RAMCloud,,,,,,,,,,,,,,,,,,,,,,
,,,SchemaFree,,,,,,,,,,,,,,,,,,,,,,
,,,DovetailDB,,,,,,,,,,,,,,,,,,,,,,
,,,Dynamo,,,,,,,,,,,,,,,,,,,,,,
,,,Riak,,,,,,,,,,,,,,,,,,,,,,
,,,MotionDB,,,,,,,,,,,,,,,,,,,,,,
,,,Voldemort,,,,,,,,,,,,,,,,,,,,,,
,,,SubRecord,,,,,,,,,,,,,,,,,,,,,,
,,,Actord,,,,,,,,,,,,,,,,,,,,,,
,,,FoundationDB,,,,,,,,,,,,,,,,,,,,,,
,,,Lightcloud,,,,,,,,,,,,,,,,,,,,,,
,,,MemacacheDB,,,,,,,,,,,,,,,,,,,,,,
,,,Scalaris,,,,,,,,,,,,,,,,,,,,,,
,,,NMDB,,,,,,,,,,,,,,,,,,,,,,
,,,DB40,,,,,,,,,,,,,,,,,,,,,,
,,,Perst,,,,,,,,,,,,,,,,,,,,,,
,,,Shoal,,,,,,,,,,,,,,,,,,,,,,
,,,ZopeDB,,,,,,,,,,,,,,,,,,,,,,
,,,ApacheRiver,,,,,,,,,,,,,,,,,,,,,,
,,,Coord,,,,,,,,,,,,,,,,,,,,,,
,,,BigTable,,,,,,,,,,,,,,,,,,,,,,
,,,Cassandra,,,,,,,,,,,,,,,,,,,,,,
,,,Druid,,,,,,,,,,,,,,,,,,,,,,
,,,Hbase,,,,,,,,,,,,,,,,,,,,,,
,,,Hypertable,,,,,,,,,,,,,,,,,,,,,,
,,,Qbase,,,,,,,,,,,,,,,,,,,,,,
,,,OpenNeptune,,,,,,,,,,,,,,,,,,,,,,
,,,Berkeley DB,,,,,,,,,,,,,,,,,,,,,,
,,,Neo4J,,,,,,,,,,,,,,,,,,,,,,
,,,Other,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,UI Design/Usability,,,,,,,,,,,,,,,,,,,,,,,,
,,User Experience Design,,,,,,,,,,,,,,,,,,,,,,,
,,,User Experience Design,,,,,,,,,,,,,,,,,,,,,,
,,,Graphic Design,,,,,,,,,,,,,,,,,,,,,,
,,,Prototyping,,,,,,,,,,,,,,,,,,,,,,
,,,Wireframes,,,,,,,,,,,,,,,,,,,,,,
,,,Other,,,,,,,,,,,,,,,,,,,,,,
,,UI Design,,,,,,,,,,,,,,,,,,,,,,,
,,,Balsamiq Studio,,,,,,,,,,,,,,,,,,,,,,
,,,Axure PRO,,,,,,,,,,,,,,,,,,,,,,
,,,Flash,,,,,,,,,,,,,,,,,,,,,,
,,,InDesign,,,,,,,,,,,,,,,,,,,,,,
,,,After Effects,,,,,,,,,,,,,,,,,,,,,,
,,,Illustrator,,,,,,,,,,,,,,,,,,,,,,
,,,Photoshop,,,,,,,,,,,,,,,,,,,,,,
,,,DreamWeaver,,,,,,,,,,,,,,,,,,,,,,
,,,Other,,,,,,,,,,,,,,,,,,,,,,
,,Usability Expert,,,,,,,,,,,,,,,,,,,,,,,
,Management,,,,,,,,,,,,,,,,,,,,,,,,
,,Project Management,,,,,,,,,,,,,,,,,,,,,,,
,,,Project Planning,,,,,,,,,,,,,,,,,,,,,,
,,,Scope Management,,,,,,,,,,,,,,,,,,,,,,
,,,Time Management,,,,,,,,,,,,,,,,,,,,,,
,,,Cost Management,,,,,,,,,,,,,,,,,,,,,,
,,,Quality Management,,,,,,,,,,,,,,,,,,,,,,
,,,Human Resource Management,,,,,,,,,,,,,,,,,,,,,,
,,,Communications Management,,,,,,,,,,,,,,,,,,,,,,
,,,Risk Management,,,,,,,,,,,,,,,,,,,,,,
,,,Procurement Management,,,,,,,,,,,,,,,,,,,,,,
,,,Project Contract Types,,,,,,,,,,,,,,,,,,,,,,
,,,,Fixed Bid,,,,,,,,,,,,,,,,,,,,,
,,,,Retainer (Time and Material),,,,,,,,,,,,,,,,,,,,,
,,,,Hourly,,,,,,,,,,,,,,,,,,,,,
,,,,Other,,,,,,,,,,,,,,,,,,,,,
,,,Project Ownership Types,,,,,,,,,,,,,,,,,,,,,,
,,,,Outsourcing,,,,,,,,,,,,,,,,,,,,,
,,,,Full ownership,,,,,,,,,,,,,,,,,,,,,
,,,,Team augmentation,,,,,,,,,,,,,,,,,,,,,
,,,,Outstaffing,,,,,,,,,,,,,,,,,,,,,
,,,,Other,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,Business Analysis,,,,,,,,,,,,,,,,,,,,,,,,
,,Reqirements development,,,,,,,,,,,,,,,,,,,,,,,
,,,Requirenents elicitation (gathering),,,,,,,,,,,,,,,,,,,,,,
,,,,Brainstorming,,,,,,,,,,,,,,,,,,,,,
,,,,Document Analysis,,,,,,,,,,,,,,,,,,,,,
,,,,Focus Groups Analysis,,,,,,,,,,,,,,,,,,,,,
,,,,Interface Analysis,,,,,,,,,,,,,,,,,,,,,
,,,,Interviews,,,,,,,,,,,,,,,,,,,,,
,,,,Observation,,,,,,,,,,,,,,,,,,,,,
,,,,Prototyping,,,,,,,,,,,,,,,,,,,,,
,,,,Requirements Workshops,,,,,,,,,,,,,,,,,,,,,
,,,,Survey/Questionnaire,,,,,,,,,,,,,,,,,,,,,
,,,Requirements analysis,,,,,,,,,,,,,,,,,,,,,,
,,,,Context Data Flow Diagramming,,,,,,,,,,,,,,,,,,,,,
,,,,Root Cause Analysis,,,,,,,,,,,,,,,,,,,,,
,,,,Workflow Modeling,,,,,,,,,,,,,,,,,,,,,
,,,,Use Case Modeling,,,,,,,,,,,,,,,,,,,,,
,,,,Process Decomposition Diagram,,,,,,,,,,,,,,,,,,,,,
,,,,Entity Relationship Diagram,,,,,,,,,,,,,,,,,,,,,
,,,,UML notation,,,,,,,,,,,,,,,,,,,,,
,,,,IDEFx notations,,,,,,,,,,,,,,,,,,,,,
,,,,BPM notation,,,,,,,,,,,,,,,,,,,,,
,,,,Gap Analysis,,,,,,,,,,,,,,,,,,,,,
,,,Requirements specification,,,,,,,,,,,,,,,,,,,,,,
,,,,Vision and Scope,,,,,,,,,,,,,,,,,,,,,
,,,,Software Requirement Specification,,,,,,,,,,,,,,,,,,,,,
,,,,Business Requirements Specification,,,,,,,,,,,,,,,,,,,,,
,,,,Functional Requirements Specification,,,,,,,,,,,,,,,,,,,,,
,,,Requirements validation,,,,,,,,,,,,,,,,,,,,,,
,,,,Test-Case Driven Inspection,,,,,,,,,,,,,,,,,,,,,
,,,,Requirements prototyping,,,,,,,,,,,,,,,,,,,,,
,,,,Peer review,,,,,,,,,,,,,,,,,,,,,
,,Requirement management,,,,,,,,,,,,,,,,,,,,,,,
,,,Traceability,,,,,,,,,,,,,,,,,,,,,,
,,,,Requirements Traceability Matrix,,,,,,,,,,,,,,,,,,,,,
,,,,Impact Analysis,,,,,,,,,,,,,,,,,,,,,
,,,Change Management,,,,,,,,,,,,,,,,,,,,,,
,,,,Change Curve Model,,,,,,,,,,,,,,,,,,,,,
,,,,McKinsey 7S Framework,,,,,,,,,,,,,,,,,,,,,
,,,,SIPOC diagram,,,,,,,,,,,,,,,,,,,,,
,,,,Stakeholder Analysis Matrix,,,,,,,,,,,,,,,,,,,,,
,,,Risk Management,,,,,,,,,,,,,,,,,,,,,,
,,,,Risk Assessment Matrix,,,,,,,,,,,,,,,,,,,,,
,Technical Writing,,,,,,,,,,,,,,,,,,,,,,,,
,,Robohelp,,,,,,,,,,,,,,,,,,,,,,,
,,Madcap Flare,,,,,,,,,,,,,,,,,,,,,,,
,,Athor-it,,,,,,,,,,,,,,,,,,,,,,,
,,Help And Manual,,,,,,,,,,,,,,,,,,,,,,,
,,Snagit,,,,,,,,,,,,,,,,,,,,,,,
,,Visio,,,,,,,,,,,,,,,,,,,,,,,
,,SmartDraw,,,,,,,,,,,,,,,,,,,,,,,
,,FrameMaker,,,,,,,,,,,,,,,,,,,,,,,
,,MS-Word,,,,,,,,,,,,,,,,,,,,,,,
,,Interleaf,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,IT,,,,,,,,,,,,,,,,,,,,,,,,
,,IT,Finance IT Support,,,,,,,,,,,,,,,,,,,,,,
,,,HRMS SAP Team,,,,,,,,,,,,,,,,,,,,,,
,,,IT Support,,,,,,,,,,,,,,,,,,,,,,
,,,Others,,,,,,,,,,,,,,,,,,,,,,
,,,Virtualization Engineer,,,,,,,,,,,,,,,,,,,,,,
,,,Nagios,,,,,,,,,,,,,,,,,,,,,,
,,,Expect,,,,,,,,,,,,,,,,,,,,,,
,,,BIND,,,,,,,,,,,,,,,,,,,,,,
,,,TinyDNS,,,,,,,,,,,,,,,,,,,,,,
,,,vsftp,,,,,,,,,,,,,,,,,,,,,,
,,,Samba,,,,,,,,,,,,,,,,,,,,,,
,,,NFS,,,,,,,,,,,,,,,,,,,,,,
,,,Other,,,,,,,,,,,,,,,,,,,,,,
,,Network,,,,,,,,,,,,,,,,,,,,,,,
,,,ZigBee,,,,,,,,,,,,,,,,,,,,,,
,,,VoIP-SIP,,,,,,,,,,,,,,,,,,,,,,
,,,VoIP-IAX2,,,,,,,,,,,,,,,,,,,,,,
,,,VoIP-MGCP,,,,,,,,,,,,,,,,,,,,,,
,,,VoIP-SCTP,,,,,,,,,,,,,,,,,,,,,,
,,,VoIP-SCCP,,,,,,,,,,,,,,,,,,,,,,
,,,BGP,,,,,,,,,,,,,,,,,,,,,,
,,,IS-IS,,,,,,,,,,,,,,,,,,,,,,
,,,OSPF,,,,,,,,,,,,,,,,,,,,,,
,,,MPLS and Signaling,,,,,,,,,,,,,,,,,,,,,,
,,,Traffic load balancing,,,,,,,,,,,,,,,,,,,,,,
,,,Billing Mediation,,,,,,,,,,,,,,,,,,,,,,
,,,IP Multimedia Subsystem (IMS),,,,,,,,,,,,,,,,,,,,,,
,,,Network management system (NMS),,,,,,,,,,,,,,,,,,,,,,
,,,RADIUS protocol,,,,,,,,,,,,,,,,,,,,,,
,,,RTP/RTCP,,,,,,,,,,,,,,,,,,,,,,
,,,Security,,,,,,,,,,,,,,,,,,,,,,
,,,SNMP,,,,,,,,,,,,,,,,,,,,,,
,,,Network,,,,,,,,,,,,,,,,,,,,,,
,,,SS7,,,,,,,,,,,,,,,,,,,,,,
,,,TCP/IP,,,,,,,,,,,,,,,,,,,,,,
,,,Wi-Fi,,,,,,,,,,,,,,,,,,,,,,
,,OS-Administrator,,,,,,,,,,,,,,,,,,,,,,,
,,,CentOS,,,,,,,,,,,,,,,,,,,,,,
,,,Cisco IOS,,,,,,,,,,,,,,,,,,,,,,
,,,IBM AIX,,,,,,,,,,,,,,,,,,,,,,
,,,Linux,,,,,,,,,,,,,,,,,,,,,,
,,,Others,,,,,,,,,,,,,,,,,,,,,,
,,,QNX,,,,,,,,,,,,,,,,,,,,,,
,,,VxWorks,,,,,,,,,,,,,,,,,,,,,,
,,,RTOS,,,,,,,,,,,,,,,,,,,,,,
,,,UNIX,,,,,,,,,,,,,,,,,,,,,,
,,,HP-UX,,,,,,,,,,,,,,,,,,,,,,
,,,MP-RAS,,,,,,,,,,,,,,,,,,,,,,
,,,Windows,,,,,,,,,,,,,,,,,,,,,,
,,,Solaris,,,,,,,,,,,,,,,,,,,,,,
,,,z/OS,,,,,,,,,,,,,,,,,,,,,,
,,,IXP XXXX,,,,,,,,,,,,,,,,,,,,,,
,,,Bejerman,,,,,,,,,,,,,,,,,,,,,,
,,,OS Administrator,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Common areas,,,,,,,,,,,,,,,,,,,,,,,,,
,Processes,,,,,,,,,,,,,,,,,,,,,,,,
,,Waterfall,,,,,,,,,,,,,,,,,,,,,,,
,,Iterative,,,,,,,,,,,,,,,,,,,,,,,
,,,Agile,,,,,,,,,,,,,,,,,,,,,,
,,,,Scrum,,,,,,,,,,,,,,,,,,,,,
,,,,XP,,,,,,,,,,,,,,,,,,,,,
,,,,Kanban,,,,,,,,,,,,,,,,,,,,,
,,,RUP,,,,,,,,,,,,,,,,,,,,,,
,,,Other,,,,,,,,,,,,,,,,,,,,,,
,,RAD,,,,,,,,,,,,,,,,,,,,,,,
,,Other,,,,,,,,,,,,,,,,,,,,,,,
,OS,,,,,,,,,,,,,,,,,,,,,,,,
,,Windows,,,,,,,,,,,,,,,,,,,,,,,
,,,Windows XP,,,,,,,,,,,,,,,,,,,,,,
,,,Windows 7,,,,,,,,,,,,,,,,,,,,,,
,,,Windows 8,,,,,,,,,,,,,,,,,,,,,,
,,,Other,,,,,,,,,,,,,,,,,,,,,,
,,Linux,,,,,,,,,,,,,,,,,,,,,,,
,,OS 390,,,,,,,,,,,,,,,,,,,,,,,
,,AS / 400,,,,,,,,,,,,,,,,,,,,,,,
,,MVS,,,,,,,,,,,,,,,,,,,,,,,
,,BSD,,,,,,,,,,,,,,,,,,,,,,,
,,FreeBSD,,,,,,,,,,,,,,,,,,,,,,,
,,MacOS X,,,,,,,,,,,,,,,,,,,,,,,
,,RTOS,,,,,,,,,,,,,,,,,,,,,,,
,,,ThreadX,,,,,,,,,,,,,,,,,,,,,,
,,,QNX,,,,,,,,,,,,,,,,,,,,,,
,,,MQX,,,,,,,,,,,,,,,,,,,,,,
,,,FreeRTOS,,,,,,,,,,,,,,,,,,,,,,
,,,VxWorks,,,,,,,,,,,,,,,,,,,,,,
,,Solaris,,,,,,,,,,,,,,,,,,,,,,,
,,Other,,,,,,,,,,,,,,,,,,,,,,,
,Tools,,,,,,,,,,,,,,,,,,,,,,,,
,,Issue Tracking,,,,,,,,,,,,,,,,,,,,,,,
,,,JIRA,,,,,,,,,,,,,,,,,,,,,,
,,,RedMine,,,,,,,,,,,,,,,,,,,,,,
,,,Mantis,,,,,,,,,,,,,,,,,,,,,,
,,,ClearQuest,,,,,,,,,,,,,,,,,,,,,,
,,,Other,,,,,,,,,,,,,,,,,,,,,,
,,Version Control,,,,,,,,,,,,,,,,,,,,,,,
,,,Mercurial,,,,,,,,,,,,,,,,,,,,,,
,,,Git,,,,,,,,,,,,,,,,,,,,,,
,,,GitHub,,,,,,,,,,,,,,,,,,,,,,
,,,CVS,,,,,,,,,,,,,,,,,,,,,,
,,,SVN,,,,,,,,,,,,,,,,,,,,,,
,,,Perforce,,,,,,,,,,,,,,,,,,,,,,
,,,LibreSource,,,,,,,,,,,,,,,,,,,,,,
,,,Bazaar,,,,,,,,,,,,,,,,,,,,,,
,,,Version Management System,,,,,,,,,,,,,,,,,,,,,,
,,,PVCS,,,,,,,,,,,,,,,,,,,,,,
,,,TFS,,,,,,,,,,,,,,,,,,,,,,
,,,Changeman,,,,,,,,,,,,,,,,,,,,,,
,,,Endevor,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Other,,,,,,,,,,,,,,,,,,,,,,
,,IDE,,,,,,,,,,,,,,,,,,,,,,,
,,,Visual Studio 2008,,,,,,,,,,,,,,,,,,,,,,
,,,Visual Studio 2010,,,,,,,,,,,,,,,,,,,,,,
,,,Visual Studio 2012,,,,,,,,,,,,,,,,,,,,,,
